Date,Product_Name,Category,Unit_Price_NGN,Is_Payday_Period,Season,Is_Promotion,Discount_Percent,Is_Weekend,Is_Holiday,Day_of_Week,Rainfall_Severity,Units_Sold
2024-03-27,Milo 500g,Beverages,3800,1,Dry,0,0,0,0,Wednesday,None,88
2024-03-27,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,0,0,Wednesday,None,32
2024-03-27,Noodles 1 Case (40s),Staples,9000,1,Dry,1,20,0,0,Wednesday,None,131
2024-03-27,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,0,0,Wednesday,None,80
2024-03-27,Sachet Water (10 Bags),Beverages,3500,1,Dry,0,0,0,0,Wednesday,None,160
2024-03-27,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,0,0,Wednesday,Light,58
2024-03-27,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,0,0,Wednesday,None,70
2024-03-27,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,0,0,Wednesday,None,122
2024-03-27,Toothpaste 140g,Toiletries,1200,1,Dry,0,0,0,0,Wednesday,None,59
2024-03-28,Rice 50kg (Local),Grains,65000,1,Dry,0,0,0,0,Thursday,None,21
2024-03-28,Rice 5kg (Foreign),Grains,8500,1,Dry,0,0,0,0,Thursday,None,51
2024-03-28,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,0,0,Thursday,Light,78
2024-03-28,Garri 5kg (White),Staples,4000,1,Dry,0,0,0,0,Thursday,None,69
2024-03-28,Beans 5kg (Oloyin),Grains,9500,1,Dry,0,0,0,0,Thursday,None,46
2024-03-28,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,0,0,Thursday,None,41
2024-03-28,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,0,0,Thursday,None,69
2024-03-28,Palm Oil 4L,Pantry,7500,1,Dry,0,0,0,0,Thursday,Light,44
2024-03-28,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,0,0,Thursday,None,57
2024-03-28,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,1,15,0,0,Thursday,None,115
2024-03-28,Sugar 1kg,Pantry,2200,1,Dry,1,10,0,0,Thursday,None,71
2024-03-28,Milo 500g,Beverages,3800,1,Dry,0,0,0,0,Thursday,None,88
2024-03-28,Tomato Paste (Carton),Pantry,11500,1,Dry,1,5,0,0,Thursday,None,38
2024-03-28,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,0,0,Thursday,None,106
2024-03-28,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,0,0,Thursday,None,80
2024-03-28,Sachet Water (10 Bags),Beverages,3500,1,Dry,0,0,0,0,Thursday,Light,166
2024-03-28,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,0,0,Thursday,None,50
2024-03-28,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,0,0,Thursday,None,67
2024-03-28,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,0,0,Thursday,None,130
2024-03-28,Toothpaste 140g,Toiletries,1200,1,Dry,0,0,0,0,Thursday,None,59
2024-03-29,Rice 50kg (Local),Grains,65000,1,Dry,0,0,0,0,Friday,None,20
2024-03-29,Rice 5kg (Foreign),Grains,8500,1,Dry,0,0,0,0,Friday,None,62
2024-03-29,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,0,0,Friday,Light,82
2024-03-29,Garri 5kg (White),Staples,4000,1,Dry,0,0,0,0,Friday,None,74
2024-03-29,Beans 5kg (Oloyin),Grains,9500,1,Dry,0,0,0,0,Friday,None,45
2024-03-29,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,0,0,Friday,None,40
2024-03-29,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,0,0,Friday,None,67
2024-03-29,Palm Oil 4L,Pantry,7500,1,Dry,0,0,0,0,Friday,None,44
2024-03-29,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,0,0,Friday,None,57
2024-03-29,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,0,0,0,0,Friday,None,97
2024-03-29,Sugar 1kg,Pantry,2200,1,Dry,0,0,0,0,Friday,None,64
2024-03-29,Milo 500g,Beverages,3800,1,Dry,0,0,0,0,Friday,None,90
2024-03-29,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,0,0,Friday,None,30
2024-03-29,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,0,0,Friday,None,106
2024-03-29,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,0,0,Friday,None,79
2024-03-29,Sachet Water (10 Bags),Beverages,3500,1,Dry,0,0,0,0,Friday,None,160
2024-03-29,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,0,0,Friday,None,50
2024-03-29,Washing Powder 900g,Toiletries,2400,1,Dry,1,10,0,0,Friday,Light,72
2024-03-29,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,0,0,Friday,Heavy,95
2024-03-29,Toothpaste 140g,Toiletries,1200,1,Dry,1,5,0,0,Friday,None,67
2024-03-30,Rice 50kg (Local),Grains,65000,1,Dry,0,0,1,0,Saturday,None,26
2024-03-30,Rice 5kg (Foreign),Grains,8500,1,Dry,0,0,1,0,Saturday,Light,67
2024-03-30,Garri 5kg (Yellow),Staples,4500,1,Dry,0,0,1,0,Saturday,None,100
2024-03-30,Garri 5kg (White),Staples,4000,1,Dry,0,0,1,0,Saturday,None,89
2024-03-30,Beans 5kg (Oloyin),Grains,9500,1,Dry,0,0,1,0,Saturday,None,55
2024-03-30,Cooking Oil 5L,Pantry,12000,1,Dry,0,0,1,0,Saturday,Light,50
2024-03-30,Vegetable Oil 1L,Pantry,2800,1,Dry,0,0,1,0,Saturday,Light,88
2024-03-30,Palm Oil 4L,Pantry,7500,1,Dry,0,0,1,0,Saturday,None,60
2024-03-30,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,1,0,Saturday,None,75
2024-03-30,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,0,0,1,0,Saturday,None,114
2024-03-30,Sugar 1kg,Pantry,2200,1,Dry,1,5,1,0,Saturday,Light,88
2024-03-30,Milo 500g,Beverages,3800,1,Dry,0,0,1,0,Saturday,None,107
2024-03-30,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,1,0,Saturday,None,43
2024-03-30,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,1,0,Saturday,Light,128
2024-03-30,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,0,0,1,0,Saturday,None,98
2024-03-30,Sachet Water (10 Bags),Beverages,3500,1,Dry,0,0,1,0,Saturday,None,192
2024-03-30,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,0,0,1,0,Saturday,None,66
2024-03-30,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,1,0,Saturday,None,78
2024-03-30,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,1,0,Saturday,Light,152
2024-03-30,Toothpaste 140g,Toiletries,1200,1,Dry,0,0,1,0,Saturday,None,74
2024-03-31,Rice 50kg (Local),Grains,65000,1,Dry,0,0,1,0,Sunday,None,24
2024-03-31,Rice 5kg (Foreign),Grains,8500,1,Dry,0,0,1,0,Sunday,None,65
2024-03-31,Garri 5kg (Yellow),Staples,4500,1,Dry,1,10,1,0,Sunday,None,112
2024-03-31,Garri 5kg (White),Staples,4000,1,Dry,0,0,1,0,Sunday,None,87
2024-03-31,Beans 5kg (Oloyin),Grains,9500,1,Dry,0,0,1,0,Sunday,None,57
2024-03-31,Cooking Oil 5L,Pantry,12000,1,Dry,1,20,1,0,Sunday,None,63
2024-03-31,Vegetable Oil 1L,Pantry,2800,1,Dry,1,5,1,0,Sunday,None,86
2024-03-31,Palm Oil 4L,Pantry,7500,1,Dry,0,0,1,0,Sunday,Light,54
2024-03-31,Powdered Milk 800g,Dairy,5200,1,Dry,0,0,1,0,Sunday,Light,66
2024-03-31,Evaporated Milk (Pack 12),Dairy,4800,1,Dry,0,0,1,0,Sunday,None,116
2024-03-31,Sugar 1kg,Pantry,2200,1,Dry,0,0,1,0,Sunday,None,82
2024-03-31,Milo 500g,Beverages,3800,1,Dry,0,0,1,0,Sunday,None,106
2024-03-31,Tomato Paste (Carton),Pantry,11500,1,Dry,0,0,1,0,Sunday,None,43
2024-03-31,Noodles 1 Case (40s),Staples,9000,1,Dry,0,0,1,0,Sunday,None,128
2024-03-31,Spaghetti 500g (Pack 20),Staples,14000,1,Dry,1,10,1,0,Sunday,None,110
2024-03-31,Sachet Water (10 Bags),Beverages,3500,1,Dry,1,10,1,0,Sunday,None,217
2024-03-31,Bathing Soap (Pack 6),Toiletries,3200,1,Dry,1,20,1,0,Sunday,Light,79
2024-03-31,Washing Powder 900g,Toiletries,2400,1,Dry,0,0,1,0,Sunday,None,80
2024-03-31,Loaf Bread (Large),Bakery,1500,1,Dry,0,0,1,0,Sunday,None,146
2024-03-31,Toothpaste 140g,Toiletries,1200,1,Dry,0,0,1,0,Sunday,None,69
2024-04-01,Rice 50kg (Local),Grains,65000,0,Rainy,1,5,0,0,Monday,None,20
2024-04-01,Rice 5kg (Foreign),Grains,8500,0,Rainy,0,0,0,0,Monday,Light,39
2024-04-01,Garri 5kg (Yellow),Staples,4500,0,Rainy,0,0,0,0,Monday,Light,61
2024-04-01,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Monday,Light,54
2024-04-01,Beans 5kg (Oloyin),Grains,9500,0,Rainy,0,0,0,0,Monday,Heavy,26
2024-04-01,Cooking Oil 5L,Pantry,12000,0,Rainy,0,0,0,0,Monday,None,29
2024-04-01,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,0,0,Monday,Heavy,37
2024-04-01,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,0,0,Monday,Light,36
2024-04-01,Powdered Milk 800g,Dairy,5200,0,Rainy,0,0,0,0,Monday,Light,48
2024-04-01,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,1,5,0,0,Monday,None,71
2024-04-01,Sugar 1kg,Pantry,2200,0,Rainy,0,0,0,0,Monday,Heavy,38
2024-04-01,Milo 500g,Beverages,3800,0,Rainy,0,0,0,0,Monday,None,68
2024-04-01,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,0,0,Monday,Light,26
2024-04-01,Noodles 1 Case (40s),Staples,9000,0,Rainy,0,0,0,0,Monday,None,79
2024-04-01,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,0,0,0,0,Monday,Light,58
2024-04-01,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,0,0,Monday,Light,121
2024-04-01,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,0,0,Monday,Heavy,28
2024-04-01,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,0,0,Monday,None,51
2024-04-01,Loaf Bread (Large),Bakery,1500,0,Rainy,1,10,0,0,Monday,Light,101
2024-04-01,Toothpaste 140g,Toiletries,1200,0,Rainy,0,0,0,0,Monday,None,47
2024-04-02,Rice 50kg (Local),Grains,65000,0,Rainy,1,20,0,0,Tuesday,Light,21
2024-04-02,Rice 5kg (Foreign),Grains,8500,0,Rainy,0,0,0,0,Tuesday,Light,38
2024-04-02,Garri 5kg (Yellow),Staples,4500,0,Rainy,0,0,0,0,Tuesday,Heavy,41
2024-04-02,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Tuesday,Light,54
2024-04-02,Beans 5kg (Oloyin),Grains,9500,0,Rainy,0,0,0,0,Tuesday,Light,33
2024-04-02,Cooking Oil 5L,Pantry,12000,0,Rainy,1,10,0,0,Tuesday,Light,29
2024-04-02,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,0,0,Tuesday,None,48
2024-04-02,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,0,0,Tuesday,None,32
2024-04-02,Powdered Milk 800g,Dairy,5200,0,Rainy,1,20,0,0,Tuesday,None,54
2024-04-02,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,0,0,Tuesday,None,69
2024-04-02,Sugar 1kg,Pantry,2200,0,Rainy,1,10,0,0,Tuesday,Light,57
2024-04-02,Milo 500g,Beverages,3800,0,Rainy,1,5,0,0,Tuesday,Heavy,53
2024-04-02,Tomato Paste (Carton),Pantry,11500,0,Rainy,1,15,0,0,Tuesday,None,27
2024-04-02,Noodles 1 Case (40s),Staples,9000,0,Rainy,0,0,0,0,Tuesday,Light,85
2024-04-02,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,1,5,0,0,Tuesday,Heavy,42
2024-04-02,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,0,0,Tuesday,Light,119
2024-04-02,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,0,0,Tuesday,Light,39
2024-04-02,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,0,0,Tuesday,Light,48
2024-04-02,Loaf Bread (Large),Bakery,1500,0,Rainy,1,5,0,0,Tuesday,Light,93
2024-04-02,Toothpaste 140g,Toiletries,1200,0,Rainy,0,0,0,0,Tuesday,None,47
2024-04-03,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,0,0,Wednesday,None,19
2024-04-03,Rice 5kg (Foreign),Grains,8500,0,Rainy,0,0,0,0,Wednesday,Light,34
2024-04-03,Garri 5kg (Yellow),Staples,4500,0,Rainy,1,10,0,0,Wednesday,Heavy,49
2024-04-03,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Wednesday,None,52
2024-04-03,Beans 5kg (Oloyin),Grains,9500,0,Rainy,0,0,0,0,Wednesday,None,37
2024-04-03,Cooking Oil 5L,Pantry,12000,0,Rainy,0,0,0,0,Wednesday,None,27
2024-04-03,Vegetable Oil 1L,Pantry,2800,0,Rainy,1,5,0,0,Wednesday,Light,52
2024-04-03,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,0,0,Wednesday,None,36
2024-04-03,Powdered Milk 800g,Dairy,5200,0,Rainy,0,0,0,0,Wednesday,None,48
2024-04-03,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,0,0,Wednesday,Light,63
2024-04-03,Sugar 1kg,Pantry,2200,0,Rainy,0,0,0,0,Wednesday,None,50
2024-04-03,Milo 500g,Beverages,3800,0,Rainy,0,0,0,0,Wednesday,None,69
2024-04-03,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,0,0,Wednesday,Light,27
2024-04-03,Noodles 1 Case (40s),Staples,9000,0,Rainy,1,5,0,0,Wednesday,Heavy,63
2024-04-03,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,0,0,0,0,Wednesday,Light,64
2024-04-03,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,0,0,Wednesday,Light,125
2024-04-03,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,0,0,Wednesday,Light,40
2024-04-03,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,0,0,Wednesday,None,48
2024-04-03,Loaf Bread (Large),Bakery,1500,0,Rainy,1,20,0,0,Wednesday,Heavy,80
2024-04-03,Toothpaste 140g,Toiletries,1200,0,Rainy,0,0,0,0,Wednesday,Heavy,33
2024-04-04,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,0,0,Thursday,Heavy,10
2024-04-04,Rice 5kg (Foreign),Grains,8500,0,Rainy,1,20,0,0,Thursday,None,52
2024-04-04,Garri 5kg (Yellow),Staples,4500,0,Rainy,1,20,0,0,Thursday,None,79
2024-04-04,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Thursday,None,55
2024-04-04,Beans 5kg (Oloyin),Grains,9500,0,Rainy,0,0,0,0,Thursday,None,39
2024-04-04,Cooking Oil 5L,Pantry,12000,0,Rainy,0,0,0,0,Thursday,Light,30
2024-04-04,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,0,0,Thursday,None,51
2024-04-04,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,0,0,Thursday,Light,35
2024-04-04,Powdered Milk 800g,Dairy,5200,0,Rainy,0,0,0,0,Thursday,None,46
2024-04-04,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,0,0,Thursday,None,77
2024-04-04,Sugar 1kg,Pantry,2200,0,Rainy,1,10,0,0,Thursday,Light,59
2024-04-04,Milo 500g,Beverages,3800,0,Rainy,0,0,0,0,Thursday,None,62
2024-04-04,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,0,0,Thursday,None,23
2024-04-04,Noodles 1 Case (40s),Staples,9000,0,Rainy,1,20,0,0,Thursday,None,94
2024-04-04,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,0,0,0,0,Thursday,Light,57
2024-04-04,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,0,0,Thursday,Light,118
2024-04-04,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,0,0,Thursday,None,39
2024-04-04,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,0,0,Thursday,Light,49
2024-04-04,Loaf Bread (Large),Bakery,1500,0,Rainy,0,0,0,0,Thursday,None,88
2024-04-04,Toothpaste 140g,Toiletries,1200,0,Rainy,0,0,0,0,Thursday,Heavy,34
2024-04-05,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,0,0,Friday,Light,17
2024-04-05,Rice 5kg (Foreign),Grains,8500,0,Rainy,0,0,0,0,Friday,None,40
2024-04-05,Garri 5kg (Yellow),Staples,4500,0,Rainy,0,0,0,0,Friday,None,53
2024-04-05,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Friday,None,50
2024-04-05,Beans 5kg (Oloyin),Grains,9500,0,Rainy,1,15,0,0,Friday,None,42
2024-04-05,Cooking Oil 5L,Pantry,12000,0,Rainy,0,0,0,0,Friday,Light,32
2024-04-05,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,0,0,Friday,Light,52
2024-04-05,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,0,0,Friday,None,40
2024-04-05,Powdered Milk 800g,Dairy,5200,0,Rainy,1,5,0,0,Friday,Light,54
2024-04-05,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,0,0,Friday,Light,68
2024-04-05,Sugar 1kg,Pantry,2200,0,Rainy,0,0,0,0,Friday,Light,49
2024-04-05,Milo 500g,Beverages,3800,0,Rainy,0,0,0,0,Friday,Light,63
2024-04-05,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,0,0,Friday,None,19
2024-04-05,Noodles 1 Case (40s),Staples,9000,0,Rainy,0,0,0,0,Friday,Heavy,60
2024-04-05,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,0,0,0,0,Friday,Heavy,46
2024-04-05,Sachet Water (10 Bags),Beverages,3500,0,Rainy,1,15,0,0,Friday,Light,141
2024-04-05,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,1,10,0,0,Friday,Light,48
2024-04-05,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,0,0,Friday,None,49
2024-04-05,Loaf Bread (Large),Bakery,1500,0,Rainy,0,0,0,0,Friday,None,90
2024-04-05,Toothpaste 140g,Toiletries,1200,0,Rainy,0,0,0,0,Friday,Heavy,34
2024-04-06,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,1,0,Saturday,None,17
2024-04-06,Rice 5kg (Foreign),Grains,8500,0,Rainy,1,10,1,0,Saturday,None,49
2024-04-06,Garri 5kg (Yellow),Staples,4500,0,Rainy,0,0,1,0,Saturday,Light,74
2024-04-06,Garri 5kg (White),Staples,4000,0,Rainy,0,0,1,0,Saturday,Light,64
2024-04-06,Beans 5kg (Oloyin),Grains,9500,0,Rainy,1,10,1,0,Saturday,Light,44
2024-04-06,Cooking Oil 5L,Pantry,12000,0,Rainy,1,20,1,0,Saturday,Light,45
2024-04-06,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,1,0,Saturday,None,57
2024-04-06,Palm Oil 4L,Pantry,7500,0,Rainy,1,10,1,0,Saturday,Heavy,37
2024-04-06,Powdered Milk 800g,Dairy,5200,0,Rainy,0,0,1,0,Saturday,None,58
2024-04-06,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,1,0,Saturday,None,85
2024-04-06,Sugar 1kg,Pantry,2200,0,Rainy,0,0,1,0,Saturday,Heavy,46
2024-04-06,Milo 500g,Beverages,3800,0,Rainy,0,0,1,0,Saturday,None,74
2024-04-06,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,1,0,Saturday,None,31
2024-04-06,Noodles 1 Case (40s),Staples,9000,0,Rainy,0,0,1,0,Saturday,Heavy,72
2024-04-06,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,1,20,1,0,Saturday,None,87
2024-04-06,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,1,0,Saturday,Light,146
2024-04-06,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,1,0,Saturday,Light,50
2024-04-06,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,1,0,Saturday,Light,64
2024-04-06,Loaf Bread (Large),Bakery,1500,0,Rainy,0,0,1,0,Saturday,Light,105
2024-04-06,Toothpaste 140g,Toiletries,1200,0,Rainy,0,0,1,0,Saturday,None,49
2024-04-07,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,1,0,Sunday,Light,17
2024-04-07,Rice 5kg (Foreign),Grains,8500,0,Rainy,0,0,1,0,Sunday,None,49
2024-04-07,Garri 5kg (Yellow),Staples,4500,0,Rainy,0,0,1,0,Sunday,None,69
2024-04-07,Garri 5kg (White),Staples,4000,0,Rainy,0,0,1,0,Sunday,None,60
2024-04-07,Beans 5kg (Oloyin),Grains,9500,0,Rainy,1,10,1,0,Sunday,Light,46
2024-04-07,Cooking Oil 5L,Pantry,12000,0,Rainy,1,15,1,0,Sunday,None,42
2024-04-07,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,1,0,Sunday,None,62
2024-04-07,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,1,0,Sunday,Heavy,31
2024-04-07,Powdered Milk 800g,Dairy,5200,0,Rainy,1,15,1,0,Sunday,Light,65
2024-04-07,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,1,0,Sunday,Heavy,62
2024-04-07,Sugar 1kg,Pantry,2200,0,Rainy,1,15,1,0,Sunday,Light,73
2024-04-07,Milo 500g,Beverages,3800,0,Rainy,0,0,1,0,Sunday,Heavy,58
2024-04-07,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,1,0,Sunday,Light,29
2024-04-07,Noodles 1 Case (40s),Staples,9000,0,Rainy,0,0,1,0,Sunday,None,94
2024-04-07,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,1,10,1,0,Sunday,None,80
2024-04-07,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,1,0,Sunday,Heavy,107
2024-04-07,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,1,0,Sunday,Light,50
2024-04-07,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,1,0,Sunday,None,58
2024-04-07,Loaf Bread (Large),Bakery,1500,0,Rainy,0,0,1,0,Sunday,None,108
2024-04-07,Toothpaste 140g,Toiletries,1200,0,Rainy,1,20,1,0,Sunday,Light,76
2024-04-08,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,0,0,Monday,Light,12
2024-04-08,Rice 5kg (Foreign),Grains,8500,0,Rainy,1,15,0,0,Monday,None,45
2024-04-08,Garri 5kg (Yellow),Staples,4500,0,Rainy,1,5,0,0,Monday,None,64
2024-04-08,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Monday,None,58
2024-04-08,Beans 5kg (Oloyin),Grains,9500,0,Rainy,0,0,0,0,Monday,None,35
2024-04-08,Cooking Oil 5L,Pantry,12000,0,Rainy,0,0,0,0,Monday,None,30
2024-04-08,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,0,0,Monday,Light,46
2024-04-08,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,0,0,Monday,Heavy,26
2024-04-08,Powdered Milk 800g,Dairy,5200,0,Rainy,0,0,0,0,Monday,None,47
2024-04-08,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,0,0,Monday,Light,69
2024-04-08,Sugar 1kg,Pantry,2200,0,Rainy,0,0,0,0,Monday,Heavy,29
2024-04-08,Milo 500g,Beverages,3800,0,Rainy,0,0,0,0,Monday,Light,65
2024-04-08,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,0,0,Monday,None,22
2024-04-08,Noodles 1 Case (40s),Staples,9000,0,Rainy,0,0,0,0,Monday,Light,79
2024-04-08,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,0,0,0,0,Monday,None,61
2024-04-08,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,0,0,Monday,Light,121
2024-04-08,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,0,0,Monday,None,32
2024-04-08,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,0,0,Monday,Heavy,44
2024-04-08,Loaf Bread (Large),Bakery,1500,0,Rainy,0,0,0,0,Monday,Light,88
2024-04-08,Toothpaste 140g,Toiletries,1200,0,Rainy,0,0,0,0,Monday,Light,45
2024-04-09,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,0,0,Tuesday,Light,11
2024-04-09,Rice 5kg (Foreign),Grains,8500,0,Rainy,0,0,0,0,Tuesday,Light,39
2024-04-09,Garri 5kg (Yellow),Staples,4500,0,Rainy,0,0,0,0,Tuesday,Light,59
2024-04-09,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Tuesday,Light,54
2024-04-09,Beans 5kg (Oloyin),Grains,9500,0,Rainy,0,0,0,0,Tuesday,Heavy,29
2024-04-09,Cooking Oil 5L,Pantry,12000,0,Rainy,0,0,0,0,Tuesday,None,30
2024-04-09,Vegetable Oil 1L,Pantry,2800,0,Rainy,0,0,0,0,Tuesday,Light,48
2024-04-09,Palm Oil 4L,Pantry,7500,0,Rainy,0,0,0,0,Tuesday,None,30
2024-04-09,Powdered Milk 800g,Dairy,5200,0,Rainy,0,0,0,0,Tuesday,Light,45
2024-04-09,Evaporated Milk (Pack 12),Dairy,4800,0,Rainy,0,0,0,0,Tuesday,Light,67
2024-04-09,Sugar 1kg,Pantry,2200,0,Rainy,0,0,0,0,Tuesday,Heavy,33
2024-04-09,Milo 500g,Beverages,3800,0,Rainy,0,0,0,0,Tuesday,None,64
2024-04-09,Tomato Paste (Carton),Pantry,11500,0,Rainy,0,0,0,0,Tuesday,Light,21
2024-04-09,Noodles 1 Case (40s),Staples,9000,0,Rainy,1,5,0,0,Tuesday,None,85
2024-04-09,Spaghetti 500g (Pack 20),Staples,14000,0,Rainy,0,0,0,0,Tuesday,None,64
2024-04-09,Sachet Water (10 Bags),Beverages,3500,0,Rainy,0,0,0,0,Tuesday,Light,118
2024-04-09,Bathing Soap (Pack 6),Toiletries,3200,0,Rainy,0,0,0,0,Tuesday,Light,43
2024-04-09,Washing Powder 900g,Toiletries,2400,0,Rainy,0,0,0,0,Tuesday,None,48
2024-04-09,Loaf Bread (Large),Bakery,1500,0,Rainy,1,5,0,0,Tuesday,Light,99
2024-04-09,Toothpaste 140g,Toiletries,1200,0,Rainy,1,10,0,0,Tuesday,Light,51
2024-04-10,Rice 50kg (Local),Grains,65000,0,Rainy,0,0,0,0,Wednesday,Heavy,15
2024-04-10,Rice 5kg (Foreign),Grains,8500,0,Rainy,1,15,0,0,Wednesday,None,44
2024-04-10,Garri 5kg (Yellow),Staples,4500,0,Rainy,0,0,0,0,Wednesday,None,62
2024-04-10,Garri 5kg (White),Staples,4000,0,Rainy,0,0,0,0,Wednesday,None,57
